 -30.0000000   0.0000000

 -29.8999996   1.6611590E-17

 -29.8000011   3.4340883E-17

 -29.7000008   5.4376733E-17

 -29.6000004   7.8054635E-17

 -29.5000000   1.0694080E-16

 -29.3999996   1.4293032E-16

 -29.3000011   1.8836446E-16

 -29.2000008   2.4617485E-16

 -29.1000004   3.2006156E-16

 -29.0000000   4.1471723E-16

 -28.8999996   5.3610769E-16

 -28.8000011   6.9182665E-16

 -28.7000008   8.9154315E-16

 -28.6000004   1.1475671E-15

 -28.5000000   1.4755635E-15

 -28.3999996   1.8954535E-15

 -28.3000011   2.4325541E-15

 -28.2000008   3.1190104E-15

 -28.1000004   3.9956031E-15

 -28.0000000   5.1140279E-15

 -27.8999996   6.5397495E-15

 -27.8000011   8.3556022E-15

 -27.7000008   1.0666298E-14

 -27.6000004   1.3604086E-14

 -27.5000000   1.7335844E-14

 -27.3999996   2.2071944E-14

 -27.3000011   2.8077369E-14

 -27.2000008   3.5685535E-14

 -27.1000004   4.5315646E-14

 -27.0000000   5.7494225E-14

 -26.8999996   7.2881974E-14

 -26.8000011   9.2307326E-14

 -26.7000008   1.1680786E-13

 -26.6000004   1.4768213E-13

 -26.5000000   1.8655364E-13

 -26.3999996   2.3545030E-13

 -26.3000011   2.9690296E-13

 -26.2000008   3.7406710E-13

 -26.1000004   4.7087339E-13

 -26.0000000   5.9221383E-13

 -25.8999996   7.4417084E-13

 -25.8000011   9.3429951E-13

 -25.7000008   1.1719773E-12

 -25.6000004   1.4688303E-12

 -25.5000000   1.8392614E-12

 -25.3999996   2.3010959E-12

 -25.3000011   2.8763743E-12

 -25.2000008   3.5923224E-12

 -25.1000004   4.4825432E-12

 -25.0000000   5.5884694E-12

 -24.8999996   6.9611409E-12

 -24.8000011   8.6633764E-12

 -24.7000008   1.0772412E-11

 -24.6000004   1.3383139E-11

 -24.5000000   1.6611997E-11

 -24.3999996   2.0601777E-11

 -24.3000011   2.5527393E-11

 -24.2000008   3.1602936E-11

 -24.1000004   3.9090106E-11

 -24.0000000   4.8308697E-11

 -23.8999996   5.9648925E-11

 -23.8000011   7.3586581E-11

 -23.7000008   9.0701266E-11

 -23.6000004   1.1169837E-10

 -23.5000000   1.3743551E-10

 -23.3999996   1.6895450E-10

 -23.3000011   2.0751958E-10

 -23.2000008   2.5466365E-10

 -23.1000004   3.1224348E-10

 -23.0000000   3.8250611E-10

 -22.8999996   4.6816806E-10

 -22.8000011   5.7251082E-10

 -22.7000008   6.9949402E-10

 -22.6000004   8.5389146E-10

 -22.5000000   1.0414530E-09

 -22.3999996   1.2690977E-09

 -22.3000011   1.5451431E-09

 -22.2000008   1.8795792E-09

 -22.1000004   2.2843922E-09

 -22.0000000   2.7739515E-09

 -21.8999996   3.3654670E-09

 -21.8000011   4.0795283E-09

 -21.7000008   4.9407487E-09

 -21.6000004   5.9785190E-09

 -21.5000000   7.2279072E-09

 -21.3999996   8.7307086E-09

 -21.3000011   1.0536697E-08

 -21.2000008   1.2705081E-08

 -21.1000004   1.5306238E-08

 -21.0000000   1.8423718E-08

 -20.8999996   2.2156646E-08

 -20.8000011   2.6622502E-08

 -20.7000008   3.1960365E-08

 -20.6000004   3.8334662E-08

 -20.5000000   4.5939842E-08

 -20.3999996   5.5005408E-08

 -20.3000011   6.5802013E-08

 -20.2000008   7.8648533E-08

 -20.1000004   9.3920413E-08

 -20.0000000   1.1205907E-07

 -19.8999996   1.3358317E-07

 -19.8000011   1.5910149E-07

 -19.7000008   1.8932771E-07

 -19.6000004   2.2509811E-07

 -19.5000000   2.6739121E-07

 -19.3999996   3.1735121E-07

 -19.3000011   3.7631426E-07

 -19.2000008   4.4583970E-07

 -19.1000004   5.2774521E-07

 -19.0000000   6.2414779E-07

 -18.8999996   7.3751022E-07

 -18.8000011   8.7069571E-07

 -18.7000008   1.0270276E-06

 -18.6000004   1.2103620E-06

 -18.5000000   1.4251672E-06

 -18.3999996   1.6766173E-06

 -18.3000011   1.9706947E-06

 -18.2000008   2.3143139E-06

 -18.1000004   2.7154547E-06

 -18.0000000   3.1833194E-06

 -17.8999996   3.7285099E-06

 -17.8000011   4.3632276E-06

 -17.7000008   5.1014986E-06

 -17.6000004   5.9594345E-06

 -17.5000000   6.9555194E-06

 -17.3999996   8.1109447E-06

 -17.3000011   9.4499756E-06

 -17.2000008   1.1000366E-05

 -17.1000004   1.2793841E-05

 -17.0000000   1.4866609E-05

 -16.8999996   1.7259979E-05

 -16.8000011   2.0021003E-05

 -16.7000008   2.3203249E-05

 -16.6000004   2.6867603E-05

 -16.5000000   3.1083240E-05

 -16.3999996   3.5928639E-05

 -16.3000011   4.1492785E-05

 -16.2000008   4.7876412E-05

 -16.1000004   5.5193501E-05

 -16.0000000   6.3572814E-05

 -15.9000006   7.3159747E-05

 -15.8000002   8.4118219E-05

 -15.6999998   9.6632939E-05

 -15.6000004   1.1091172E-04

 -15.5000000   1.2718824E-04

 -15.4000006   1.4572483E-04

 -15.3000002   1.6681587E-04

