 -12.9000006 1   0.0000000
 -12.8000002 1   0.0000000
 -12.6999998 1   0.0000000
 -12.6000004 1   0.0000000
 -12.5000000 1   0.0000000
 -12.4000006 1   0.0000000
 -12.3000002 1   0.0000000
 -12.1999998 1   0.0000000
 -12.1000004 1   0.0000000
 -12.0000000 1   0.0000000
 -11.9000006 1   0.0000000
 -11.8000002 1   0.0000000
 -11.6999998 1   0.0000000
 -11.6000004 1   0.0000000
 -11.5000000 1   0.0000000
 -11.4000006 1   0.0000000
 -11.3000002 1   0.0000000
 -11.1999998 1   0.0000000
 -11.1000004 1   0.0000000
 -11.0000000 1   0.0000000
 -10.9000006 1   0.0000000
 -10.8000002 1   0.0000000
 -10.6999998 1   0.0000000
 -10.6000004 1   0.0000000
 -10.5000000 1   0.0000000
 -10.4000006 1   0.0000000
 -10.3000002 1   0.0000000
 -10.1999998 1   0.0000000
 -10.1000004 1   0.0000000
 -10.0000000 1   0.0000000
  -9.9000006 1   0.0000000
  -9.8000002 1   0.0000000
  -9.6999998 1   0.0000000
  -9.6000004 1   0.0000000
  -9.5000000 1   0.0000000
  -9.4000006 1   0.0000000
  -9.3000002 1   0.0000000
  -9.1999998 1   0.0000000
  -9.1000004 1   0.0000000
  -9.0000000 1   0.0000000
  -8.9000006 1   0.0000000
  -8.8000002 1   0.0000000
  -8.6999998 1   0.0000000
  -8.6000004 1   0.0000000
  -8.5000000 1   0.0000000
  -8.4000006 1   0.0000000
  -8.3000002 1   0.0000000
  -8.1999998 1   0.0000000
  -8.1000004 1   0.0000000
  -8.0000000 1   0.0000000
  -7.9000001 1   0.0000000
  -7.8000002 1   0.0000000
  -7.7000003 1   0.0000000
  -7.5999999 1   0.0000000
  -7.5000000 1   0.0000000
  -7.4000001 1   0.0000000
  -7.3000002 1   0.0000000
  -7.2000003 1   0.0000000
  -7.0999999 1   0.0000000
  -7.0000000 1   0.0000000
  -6.9000001 1   0.0000000
  -6.8000002 1   0.0000000
  -6.7000003 1   0.0000000
  -6.5999999 1   0.0000000
  -6.5000000 1   0.0000000
  -6.4000001 1   0.0000000
  -6.3000002 1   0.0000000
  -6.2000003 1   0.0000000
  -6.0999999 1   0.0000000
  -6.0000000 1   0.0000000
  -5.9000001 1   0.0000000
  -5.8000002 1   0.0000000
  -5.7000003 1   0.0000000
  -5.5999999 1   0.0000000
  -5.5000000 1   0.0000000
  -5.4000001 1   0.0000000
  -5.3000002 1   0.0000000
  -5.2000003 1   0.0000000
  -5.0999999 1   0.0000000
  -5.0000000 1   0.0000000
  -4.9000001 1   0.0000000
  -4.8000002 1   0.0000000
  -4.7000003 1   0.0000000
  -4.5999999 1   0.0000000
  -4.5000000 1   0.0000000
  -4.4000001 1   0.0000000
  -4.3000002 1   0.0000000
  -4.2000003 1   0.0000000
  -4.0999999 1   0.0000000
  -4.0000000 1   0.0000000
  -3.9000001 1   0.0000000
  -3.8000000 1   0.0000000
  -3.7000000 1   0.0000000
  -3.6000001 1   0.0000000
  -3.5000000 1   0.0000000
  -3.4000001 1   0.0000000
  -3.3000000 1   0.0000000
  -3.2000000 1   0.0000000
  -3.1000001 1   0.0000000
  -3.0000000 1   0.0000000
  -2.9000001 1   0.0000000
  -2.8000000 1   0.0000000
  -2.7000000 1   0.0000000
  -2.6000001 1   0.0000000
  -2.5000000 1   0.0000000
  -2.4000001 1   0.0000000
  -2.3000000 1   0.0000000
  -2.2000000 1   0.0000000
  -2.1000001 1   0.0000000
  -2.0000000 1   0.0000000
  -1.9000000 1   0.0000000
  -1.8000001 1   0.0000000
  -1.7000000 1   0.0000000
  -1.6000000 1   0.0000000
  -1.5000000 1   0.0000000
  -1.4000000 1   0.0000000
  -1.3000001 1   0.0000000
  -1.2000000 1   0.0000000
  -1.1000000 1   0.2200000
  -1.0000000 1  19.7800007
  -0.9000000 1  20.0000000
  -0.8000000 1  20.0000000
  -0.7000000 1  20.0000000
  -0.6000000 1  20.0000000
  -0.5000000 1  20.0000000
  -0.4000000 1  20.0000000
  -0.3000000 1  20.0000000
  -0.2000000 1  20.0000000
  -0.1000000 1  20.0000000
   0.0000000 1  20.0000000
   0.1000000 1  20.0000000
   0.2000000 1  20.0000000
   0.3000000 1  20.0000000
   0.4000000 1  20.0000000
   0.5000000 1  20.0000000
   0.6000000 1  20.0000000
   0.7000000 1  20.0000000
   0.8000000 1  20.0000000
   0.9000000 1  20.0000000
   1.0000000 1  19.7800007
   1.1000000 1   0.2200000
   1.2000000 1   0.0000000
   1.3000001 1   0.0000000
   1.4000000 1   0.0000000
   1.5000000 1   0.0000000
   1.6000000 1   0.0000000
   1.7000000 1   0.0000000
   1.8000001 1   0.0000000
   1.9000000 1   0.0000000
   2.0000000 1   0.0000000
   2.1000001 1   0.0000000
   2.2000000 1   0.0000000
   2.3000000 1   0.0000000
   2.4000001 1   0.0000000
   2.5000000 1   0.0000000
   2.6000001 1   0.0000000
   2.7000000 1   0.0000000
   2.8000000 1   0.0000000
   2.9000001 1   0.0000000
   3.0000000 1   0.0000000
   3.1000001 1   0.0000000
   3.2000000 1   0.0000000
   3.3000000 1   0.0000000
   3.4000001 1   0.0000000
   3.5000000 1   0.0000000
   3.6000001 1   0.0000000
   3.7000000 1   0.0000000
   3.8000000 1   0.0000000
   3.9000001 1   0.0000000
   4.0000000 1   0.0000000
   4.0999999 1   0.0000000
   4.2000003 1   0.0000000
   4.3000002 1   0.0000000
   4.4000001 1   0.0000000
   4.5000000 1   0.0000000
   4.5999999 1   0.0000000
   4.7000003 1   0.0000000
   4.8000002 1   0.0000000
   4.9000001 1   0.0000000
   5.0000000 1   0.0000000
   5.0999999 1   0.0000000
   5.2000003 1   0.0000000
   5.3000002 1   0.0000000
   5.4000001 1   0.0000000
   5.5000000 1   0.0000000
   5.5999999 1   0.0000000
   5.7000003 1   0.0000000
   5.8000002 1   0.0000000
   5.9000001 1   0.0000000
   6.0000000 1   0.0000000
   6.0999999 1   0.0000000
   6.2000003 1   0.0000000
   6.3000002 1   0.0000000
   6.4000001 1   0.0000000
   6.5000000 1   0.0000000
   6.5999999 1   0.0000000
   6.7000003 1   0.0000000
   6.8000002 1   0.0000000
   6.9000001 1   0.0000000
   7.0000000 1   0.0000000
   7.0999999 1   0.0000000
   7.2000003 1   0.0000000
   7.3000002 1   0.0000000
   7.4000001 1   0.0000000
   7.5000000 1   0.0000000
   7.5999999 1   0.0000000
   7.7000003 1   0.0000000
   7.8000002 1   0.0000000
   7.9000001 1   0.0000000
   8.0000000 1   0.0000000
   8.1000004 1   0.0000000
   8.1999998 1   0.0000000
   8.3000002 1   0.0000000
   8.4000006 1   0.0000000
   8.5000000 1   0.0000000
   8.6000004 1   0.0000000
   8.6999998 1   0.0000000
   8.8000002 1   0.0000000
   8.9000006 1   0.0000000
   9.0000000 1   0.0000000
   9.1000004 1   0.0000000
   9.1999998 1   0.0000000
   9.3000002 1   0.0000000
   9.4000006 1   0.0000000
   9.5000000 1   0.0000000
   9.6000004 1   0.0000000
   9.6999998 1   0.0000000
   9.8000002 1   0.0000000
   9.9000006 1   0.0000000
  10.0000000 1   0.0000000
  10.1000004 1   0.0000000
  10.1999998 1   0.0000000
  10.3000002 1   0.0000000
  10.4000006 1   0.0000000
  10.5000000 1   0.0000000
  10.6000004 1   0.0000000
  10.6999998 1   0.0000000
  10.8000002 1   0.0000000
  10.9000006 1   0.0000000
  11.0000000 1   0.0000000
  11.1000004 1   0.0000000
  11.1999998 1   0.0000000
  11.3000002 1   0.0000000
  11.4000006 1   0.0000000
  11.5000000 1   0.0000000
  11.6000004 1   0.0000000
  11.6999998 1   0.0000000
  11.8000002 1   0.0000000
  11.9000006 1   0.0000000
  12.0000000 1   0.0000000
  12.1000004 1   0.0000000
  12.1999998 1   0.0000000
  12.3000002 1   0.0000000
  12.4000006 1   0.0000000
  12.5000000 1   0.0000000
  12.6000004 1   0.0000000
  12.6999998 1   0.0000000
  12.8000002 1   0.0000000
  12.9000006 1   0.0000000
  13.0000000 1   0.0000000
  13.1000004 1   0.0000000
  13.1999998 1   0.0000000
  13.3000002 1   0.0000000
  13.4000006 1   0.0000000
  13.5000000 1   0.0000000
  13.6000004 1   0.0000000
  13.6999998 1   0.0000000
  13.8000002 1   0.0000000
  13.9000006 1   0.0000000
  14.0000000 1   0.0000000
  14.1000004 1   0.0000000
  14.1999998 1   0.0000000
  14.3000002 1   0.0000000
  14.4000006 1   0.0000000
  14.5000000 1   0.0000000
  14.6000004 1   0.0000000
  14.6999998 1   0.0000000
  14.8000002 1   0.0000000
  14.9000006 1   0.0000000
  15.0000000 1   0.0000000
  15.1000004 1   0.0000000
  15.1999998 1   0.0000000
  15.3000002 1   0.0000000
  15.4000006 1   0.0000000
  15.5000000 1   0.0000000
  15.6000004 1   0.0000000
  15.6999998 1   0.0000000
  15.8000002 1   0.0000000
  15.9000006 1   0.0000000
  16.0000000 1   0.0000000
  16.1000004 1   0.0000000
  16.2000008 1   0.0000000
  16.3000011 1   0.0000000
  16.3999996 1   0.0000000
  16.5000000 1   0.0000000
  16.6000004 1   0.0000000
  16.7000008 1   0.0000000
  16.8000011 1   0.0000000
  16.8999996 1   0.0000000
  17.0000000 1   0.0000000
  17.1000004 1   0.0000000
  17.2000008 1   0.0000000
  17.3000011 1   0.0000000
  17.3999996 1   0.0000000
  17.5000000 1   0.0000000
  17.6000004 1   0.0000000
  17.7000008 1   0.0000000
  17.8000011 1   0.0000000
  17.8999996 1   0.0000000
  18.0000000 1   0.0000000
  18.1000004 1   0.0000000
  18.2000008 1   0.0000000
  18.3000011 1   0.0000000
  18.3999996 1   0.0000000
  18.5000000 1   0.0000000
  18.6000004 1   0.0000000
  18.7000008 1   0.0000000
  18.8000011 1   0.0000000
  18.8999996 1   0.0000000
  19.0000000 1   0.0000000
  19.1000004 1   0.0000000
  19.2000008 1   0.0000000
  19.3000011 1   0.0000000
  19.3999996 1   0.0000000
  19.5000000 1   0.0000000
  19.6000004 1   0.0000000
  19.7000008 1   0.0000000
  19.8000011 1   0.0000000
  19.8999996 1   0.0000000
  20.0000000 1   0.0000000
  20.1000004 1   0.0000000
  20.2000008 1   0.0000000
  20.3000011 1   0.0000000
  20.3999996 1   0.0000000
  20.5000000 1   0.0000000
  20.6000004 1   0.0000000
  20.7000008 1   0.0000000
  20.8000011 1   0.0000000
  20.8999996 1   0.0000000
  21.0000000 1   0.0000000
  21.1000004 1   0.0000000
  21.2000008 1   0.0000000
  21.3000011 1   0.0000000
  21.3999996 1   0.0000000
  21.5000000 1   0.0000000
  21.6000004 1   0.0000000
  21.7000008 1   0.0000000
  21.8000011 1   0.0000000
  21.8999996 1   0.0000000
  22.0000000 1   0.0000000
  22.1000004 1   0.0000000
  22.2000008 1   0.0000000
  22.3000011 1   0.0000000
  22.3999996 1   0.0000000
  22.5000000 1   0.0000000
  22.6000004 1   0.0000000
  22.7000008 1   0.0000000
  22.8000011 1   0.0000000
  22.8999996 1   0.0000000
  23.0000000 1   0.0000000
  23.1000004 1   0.0000000
  23.2000008 1   0.0000000
  23.3000011 1   0.0000000
  23.3999996 1   0.0000000
  23.5000000 1   0.0000000
  23.6000004 1   0.0000000
  23.7000008 1   0.0000000
  23.8000011 1   0.0000000
  23.8999996 1   0.0000000
  24.0000000 1   0.0000000
  24.1000004 1   0.0000000
  24.2000008 1   0.0000000
  24.3000011 1   0.0000000
  24.3999996 1   0.0000000
  24.5000000 1   0.0000000
  24.6000004 1   0.0000000
  24.7000008 1   0.0000000
  24.8000011 1   0.0000000
  24.8999996 1   0.0000000
  25.0000000 1   0.0000000
  25.1000004 1   0.0000000
  25.2000008 1   0.0000000
  25.3000011 1   0.0000000
  25.3999996 1   0.0000000
  25.5000000 1   0.0000000
  25.6000004 1   0.0000000
  25.7000008 1   0.0000000
  25.8000011 1   0.0000000
  25.8999996 1   0.0000000
  26.0000000 1   0.0000000
  26.1000004 1   0.0000000
  26.2000008 1   0.0000000
  26.3000011 1   0.0000000
  26.3999996 1   0.0000000
  26.5000000 1   0.0000000
  26.6000004 1   0.0000000
  26.7000008 1   0.0000000
  26.8000011 1   0.0000000
  26.8999996 1   0.0000000
  27.0000000 1   0.0000000
  27.1000004 1   0.0000000
  27.2000008 1   0.0000000
  27.3000011 1   0.0000000
  27.3999996 1   0.0000000
  27.5000000 1   0.0000000
  27.6000004 1   0.0000000
  27.7000008 1   0.0000000
  27.8000011 1   0.0000000
  27.8999996 1   0.0000000
  28.0000000 1   0.0000000
  28.1000004 1   0.0000000
  28.2000008 1   0.0000000
  28.3000011 1   0.0000000
  28.3999996 1   0.0000000
  28.5000000 1   0.0000000
  28.6000004 1   0.0000000
  28.7000008 1   0.0000000
  28.8000011 1   0.0000000
  28.8999996 1   0.0000000
  29.0000000 1   0.0000000
  29.1000004 1   0.0000000
  29.2000008 1   0.0000000
  29.3000011 1   0.0000000
  29.3999996 1   0.0000000
  29.5000000 1   0.0000000
  29.6000004 1   0.0000000
  29.7000008 1   0.0000000
  29.8000011 1   0.0000000
  29.8999996 1   0.0000000
  30.0000000 1   0.0000000

 -30.0000000 1001   0.0000000
 -29.8999996 1001   0.0000000
 -29.8000011 1001   0.0000000
 -29.7000008 1001   0.0000000
 -29.6000004 1001   0.0000000
 -29.5000000 1001   0.0000000
 -29.3999996 1001   0.0000000
 -29.3000011 1001   0.0000000
 -29.2000008 1001   0.0000000
 -29.1000004 1001   0.0000000
 -29.0000000 1001   0.0000000
 -28.8999996 1001   0.0000000
 -28.8000011 1001   0.0000000
 -28.7000008 1001   0.0000000
 -28.6000004 1001   0.0000000
 -28.5000000 1001   0.0000000
 -28.3999996 1001   0.0000000
 -28.3000011 1001   0.0000000
 -28.2000008 1001   0.0000000
 -28.1000004 1001   0.0000000
 -28.0000000 1001   0.0000000
 -27.8999996 1001   0.0000000
 -27.8000011 1001   0.0000000
 -27.7000008 1001   0.0000000
 -27.6000004 1001   0.0000000
 -27.5000000 1001   0.0000000
 -27.3999996 1001   0.0000000
 -27.3000011 1001   0.0000000
 -27.2000008 1001   0.0000000
 -27.1000004 1001   0.0000000
 -27.0000000 1001   0.0000000
 -26.8999996 1001   0.0000000
 -26.8000011 1001   0.0000000
 -26.7000008 1001   0.0000000
 -26.6000004 1001   0.0000000
 -26.5000000 1001   0.0000000
 -26.3999996 1001   0.0000000
 -26.3000011 1001   0.0000000
 -26.2000008 1001   0.0000000
 -26.1000004 1001   0.0000000
 -26.0000000 1001   0.0000000
 -25.8999996 1001   0.0000000
 -25.8000011 1001   0.0000000
 -25.7000008 1001   0.0000000
 -25.6000004 1001   0.0000000
 -25.5000000 1001   0.0000000
 -25.3999996 1001   0.0000000
 -25.3000011 1001   0.0000000
 -25.2000008 1001   0.0000000
 -25.1000004 1001   0.0000000
 -25.0000000 1001   0.0000000
 -24.8999996 1001   0.0000000
 -24.8000011 1001   0.0000000
 -24.7000008 1001   0.0000000
 -24.6000004 1001   0.0000000
 -24.5000000 1001   0.0000000
 -24.3999996 1001   0.0000000
 -24.3000011 1001   0.0000000
 -24.2000008 1001   0.0000000
 -24.1000004 1001   0.0000000
 -24.0000000 1001   0.0000000
 -23.8999996 1001   0.0000000
 -23.8000011 1001   0.0000000
 -23.7000008 1001   0.0000000
 -23.6000004 1001   0.0000000
 -23.5000000 1001   0.0000000
 -23.3999996 1001   0.0000000
 -23.3000011 1001   0.0000000
 -23.2000008 1001   0.0000000
 -23.1000004 1001   0.0000000
 -23.0000000 1001   0.0000000
 -22.8999996 1001   0.0000000
 -22.8000011 1001   0.0000000
 -22.7000008 1001   0.0000000
 -22.6000004 1001   0.0000000
 -22.5000000 1001   0.0000000
 -22.3999996 1001   0.0000000
 -22.3000011 1001   0.0000000
 -22.2000008 1001   0.0000000
 -22.1000004 1001   0.0000000
 -22.0000000 1001   0.0000000
 -21.8999996 1001   0.0000000
 -21.8000011 1001   0.0000000
 -21.7000008 1001   0.0000000
 -21.6000004 1001   0.0000000
 -21.5000000 1001   0.0000000
 -21.3999996 1001   0.0000000
 -21.3000011 1001   0.0000000
 -21.2000008 1001   0.0000000
 -21.1000004 1001   0.0000000
 -21.0000000 1001   0.0000000
 -20.8999996 1001   0.0000000
 -20.8000011 1001   0.0000000
 -20.7000008 1001   0.0000000
 -20.6000004 1001   0.0000000
 -20.5000000 1001   0.0000000
 -20.3999996 1001   0.0000000
 -20.3000011 1001   0.0000000
 -20.2000008 1001   0.0000000
 -20.1000004 1001   0.0000000
 -20.0000000 1001   0.0000000
 -19.8999996 1001   0.0000000
 -19.8000011 1001   0.0000000
 -19.7000008 1001   0.0000000
 -19.6000004 1001   0.0000000
 -19.5000000 1001   0.0000000
 -19.3999996 1001   0.0000000
 -19.3000011 1001   0.0000000
 -19.2000008 1001   0.0000000
 -19.1000004 1001   0.0000000
 -19.0000000 1001   0.0000000
 -18.8999996 1001   0.0000000
 -18.8000011 1001   0.0000000
 -18.7000008 1001   0.0000000
 -18.6000004 1001   0.0000000
 -18.5000000 1001   0.0000000
 -18.3999996 1001   0.0000000
 -18.3000011 1001   0.0000000
 -18.2000008 1001   0.0000000
 -18.1000004 1001   0.0000000
 -18.0000000 1001   0.0000000
 -17.8999996 1001   0.0000000
 -17.8000011 1001   0.0000000
 -17.7000008 1001   0.0000000
 -17.6000004 1001   0.0000000
 -17.5000000 1001   0.0000000
 -17.3999996 1001   0.0000000
 -17.3000011 1001   0.0000000
 -17.2000008 1001   0.0000000
 -17.1000004 1001   0.0000000
 -17.0000000 1001   0.0000000
 -16.8999996 1001   0.0000000
 -16.8000011 1001   0.0000000
 -16.7000008 1001   0.0000000
 -16.6000004 1001   0.0000000
 -16.5000000 1001   0.0000000
 -16.3999996 1001   0.0000000
 -16.3000011 1001   0.0000000
 -16.2000008 1001   0.0000000
 -16.1000004 1001   0.0000000
 -16.0000000 1001   0.0000000
 -15.9000006 1001   0.0000000
 -15.8000002 1001   0.0000000
 -15.6999998 1001   0.0000000
 -15.6000004 1001   0.0000000
 -15.5000000 1001   0.0000000
 -15.4000006 1001   0.0000000
 -15.3000002 1001   0.0000000
 -15.1999998 1001   0.0000000
 -15.1000004 1001   0.0000000
 -15.0000000 1001   0.0000000
 -14.9000006 1001   0.0000000
 -14.8000002 1001   0.0000000
 -14.6999998 1001   0.0000000
 -14.6000004 1001   0.0000000
 -14.5000000 1001   0.0000000
 -14.4000006 1001   0.0000000
 -14.3000002 1001   0.0000000
 -14.1999998 1001   0.0000000
 -14.1000004 1001   0.0000000
 -14.0000000 1001   0.0000000
 -13.9000006 1001   0.0000000
 -13.8000002 1001   0.0000000
 -13.6999998 1001   0.0000000
 -13.6000004 1001   0.0000000
 -13.5000000 1001   0.0000000
 -13.4000006 1001   0.0000000
 -13.3000002 1001   0.0000000
 -13.1999998 1001   0.0000000
 -13.1000004 1001   0.0000000
 -13.0000000 1001   0.0000000
 -12.9000006 1001   0.0000000
 -12.8000002 1001   0.0000000
 -12.6999998 1001   0.0000000
 -12.6000004 1001   0.0000000
 -12.5000000 1001   0.0000000
 -12.4000006 1001   0.0000000
 -12.3000002 1001   0.0000000
 -12.1999998 1001   0.0000000
 -12.1000004 1001   0.0000000
 -12.0000000 1001   0.0000000
 -11.9000006 1001   0.0000000
 -11.8000002 1001   0.0000000
 -11.6999998 1001   0.0000000
 -11.6000004 1001   0.0000000
 -11.5000000 1001   0.0000000
 -11.4000006 1001   0.0000000
 -11.3000002 1001   0.0000000
 -11.1999998 1001   0.0000000
 -11.1000004 1001   0.0000000
 -11.0000000 1001   0.0000000
 -10.9000006 1001   0.0000000
 -10.8000002 1001   0.0000000
 -10.6999998 1001   0.0000000
 -10.6000004 1001   0.0000000
 -10.5000000 1001   0.0000000
 -10.4000006 1001   0.0000000
 -10.3000002 1001   0.0000000
 -10.1999998 1001   0.0000000
 -10.1000004 1001   0.0000000
 -10.0000000 1001   0.0000000
  -9.9000006 1001   0.0000000
  -9.8000002 1001   0.0000000
  -9.6999998 1001   0.0000000
  -9.6000004 1001   0.0000000
  -9.5000000 1001   0.0000000
  -9.4000006 1001   0.0000000
  -9.3000002 1001   0.0000000
  -9.1999998 1001   0.0000000
  -9.1000004 1001   0.0000000
  -9.0000000 1001   8.4077908E-45
  -8.9000006 1001   9.8090893E-44
  -8.8000002 1001   7.8893104E-43
  -8.6999998 1001   6.0830366E-42
  -8.6000004 1001   4.6053674E-41
  -8.5000000 1001   3.4390807E-40
  -8.4000006 1001   2.5329058E-39
  -8.3000002 1001   1.8397664E-38
  -8.1999998 1001   1.3176820E-37
  -8.1000004 1001   9.3045115E-37
  -8.0000000 1001   6.4764975E-36
  -7.9000001 1001   4.4430113E-35
  -7.8000002 1001   3.0035176E-34
  -7.7000003 1001   2.0004225E-33
  -7.5999999 1001   1.3124218E-32
  -7.5000000 1001   8.4801691E-32
  -7.4000001 1001   5.3955059E-31
  -7.3000002 1001   3.3796493E-30
  -7.2000003 1001   2.0837027E-29
  -7.0999999 1001   1.2642562E-28
  -7.0000000 1001   7.5470642E-28
  -6.9000001 1001   4.4316996E-27
  -6.8000002 1001   2.5592646E-26
  -6.7000003 1001   1.4531601E-25
  -6.5999999 1001   8.1107878E-25
  -6.5000000 1001   4.4489645E-24
  -6.4000001 1001   2.3976919E-23
  -6.3000002 1001   1.2692744E-22
  -6.2000003 1001   6.5982906E-22
  -6.0999999 1001   3.3674704E-21
  -6.0000000 1001   1.6867549E-20
  -5.9000001 1001   8.2899518E-20
  -5.8000002 1001   3.9964650E-19
  -5.7000003 1001   1.8892634E-18
  -5.5999999 1001   8.7552014E-18
  -5.5000000 1001   3.9761020E-17
  -5.4000001 1001   1.7689799E-16
  -5.3000002 1001   7.7075175E-16
  -5.2000003 1001   3.2876085E-15
  -5.0999999 1001   1.3723424E-14
  -5.0000000 1001   5.6040255E-14
  -4.9000001 1001   2.2378264E-13
  -4.8000002 1001   8.7351372E-13
  -4.7000003 1001   3.3316032E-12
  -4.5999999 1001   1.2410663E-11
  -4.5000000 1001   4.5134351E-11
  -4.4000001 1001   1.6017591E-10
  -4.3000002 1001   5.5445465E-10
  -4.2000003 1001   1.8711546E-09
  -4.0999999 1001   6.1534395E-09
  -4.0000000 1001   1.9709475E-08
  -3.9000001 1001   6.1455303E-08
  -3.8000000 1001   1.8644212E-07
  -3.7000000 1001   5.5004296E-07
  -3.6000001 1001   1.5771733E-06
