  -2.4516040E-02   0.0000000
  -1.1004685   0.6931472
  -0.4058177   1.0986123
  -0.2515429   1.3862944
  -0.1842028   1.6094379
  -0.1457934   1.7917595
  -0.1202605   1.9459101
  -0.1022013   2.0794415
  -8.9197807E-02   2.1972246
  -7.8617007E-02   2.3025851
  -7.0350476E-02   2.3978953
  -6.3652635E-02   2.4849067
  -5.8145035E-02   2.5649493
  -5.3521551E-02   2.6390574
  -4.9564011E-02   2.7080503
  -4.6116296E-02   2.7725887
  -4.3059755E-02   2.8332133
  -4.0491391E-02   2.8903718
  -3.8181607E-02   2.9444389
  -3.6128812E-02   2.9957323
  -3.4295417E-02   3.0445225
  -3.2607928E-02   3.0910425
  -3.1072434E-02   3.1354942
  -2.9682407E-02   3.1780539
  -2.8429827E-02   3.2188759
  -2.7275464E-02   3.2580965
  -2.6202830E-02   3.2958369
  -2.5227128E-02   3.3322046
  -2.4315216E-02   3.3672957
  -2.3463203E-02   3.4011974
  -2.2650139E-02   3.4339871
  -2.1899208E-02   3.4657359
  -2.1202538E-02   3.4965076
  -2.0553747E-02   3.5263605
  -1.9942408E-02   3.5553482
  -1.9362554E-02   3.5835190
  -1.8822759E-02   3.6109178
  -1.8296428E-02   3.6375861
  -1.7805262E-02   3.6635616
  -1.7350541E-02   3.6888795
  -1.6911849E-02   3.7135720
  -1.6497772E-02   3.7376697
  -1.6100582E-02   3.7612002
  -1.5726013E-02   3.7841897
  -1.5359636E-02   3.8066626
  -1.5019047E-02   3.8286414
  -1.4694482E-02   3.8501475
  -1.4376129E-02   3.8712010
  -1.4073534E-02   3.8918202
  -1.3784869E-02   3.9120231
  -1.3503779E-02   3.9318256
  -1.3236237E-02   3.9512436
  -1.2978005E-02   3.9702919
  -1.2731309E-02   3.9889841
  -1.2491676E-02   4.0073333
  -1.2262056E-02   4.0253515
  -1.2042502E-02   4.0430512
  -1.1825349E-02   4.0604429
  -1.1618616E-02   4.0775375
  -1.1419883E-02   4.0943446
  -1.1230291E-02   4.1108737
  -1.1042724E-02   4.1271343
  -1.0862302E-02   4.1431346
  -1.0686793E-02   4.1588831
  -1.0519386E-02   4.1743875
  -1.0355742E-02   4.1896548
  -1.0197301E-02   4.2046928
  -1.0041657E-02   4.2195077
  -9.8923566E-03   4.2341065
  -9.7487960E-03   4.2484951
  -9.6092289E-03   4.2626801
  -9.4740735E-03   4.2766662
  -9.3409214E-03   4.2904596
  -9.2120580E-03   4.3040652
  -9.0859784E-03   4.3174882
  -8.9637637E-03   4.3307333
  -8.8444510E-03   4.3438053
  -8.7299021E-03   4.3567090
  -8.6175306E-03   4.3694477
  -8.5084774E-03   4.3820267
  -8.4020812E-03   4.3944492
  -8.2976799E-03   4.4067192
  -8.1951525E-03   4.4188404
  -8.0960011E-03   4.4308167
  -7.9977596E-03   4.4426513
  -7.9021119E-03   4.4543471
  -7.8092362E-03   4.4659081
  -7.7177510E-03   4.4773369
  -7.6300576E-03   4.4886365
  -7.5439936E-03   4.4998097
  -7.4591981E-03   4.5108595
  -7.3770522E-03   4.5217886
  -7.2955731E-03   4.5325994
  -7.2164419E-03   4.5432949
  -7.1383975E-03   4.5538769
  -7.0633008E-03   4.5643482
  -6.9885701E-03   4.5747108
  -6.9160052E-03   4.5849676
  -6.8449462E-03   4.5951200
  -6.7747319E-03   4.6051702
  -6.7069833E-03   4.6151204
  -6.6406191E-03   4.6249728
  -6.5751593E-03   4.6347289
  -6.5107839E-03   4.6443911
  -6.4479718E-03   4.6539602
  -6.3860039E-03   4.6634393
  -6.3257795E-03   4.6728287
  -6.2668179E-03   4.6821313
  -6.2086396E-03   4.6913481
  -6.1508245E-03   4.7004805
  -6.0939724E-03   4.7095304
  -6.0387426E-03   4.7184987
  -5.9848349E-03   4.7273879
  -5.9322491E-03   4.7361984
  -5.8797863E-03   4.7449322
  -5.8289445E-03   4.7535901
  -5.7784654E-03   4.7621741
  -5.7285880E-03   4.7706847
  -5.6800921E-03   4.7791233
  -5.6325574E-03   4.7874918
  -5.5852649E-03   4.7957907
  -5.5388738E-03   4.8040209
  -5.4929042E-03   4.8121843
  -5.4479553E-03   4.8202815
  -5.4031885E-03   4.8283138
  -5.3596818E-03   4.8362818
  -5.3171362E-03   4.8441873
  -5.2748919E-03   4.8520303
  -5.2334280E-03   4.8598123
  -5.1925052E-03   4.8675346
  -5.1523033E-03   4.8751974
  -5.1127616E-03   4.8828020
  -5.0741206E-03   4.8903489
  -5.0353608E-03   4.8978400
  -4.9977410E-03   4.9052749
  -4.9604815E-03   4.9126549
  -4.9243020E-03   4.9199810
  -4.8878840E-03   4.9272537
  -4.8521864E-03   4.9344740
  -4.8170290E-03   4.9416423
  -4.7826511E-03   4.9487600
  -4.7485740E-03   4.9558272
  -4.7150375E-03   4.9628448
  -4.6821004E-03   4.9698133
  -4.6493444E-03   4.9767337
  -4.6172477E-03   4.9836068
  -4.5855716E-03   4.9904327
  -4.5541357E-03   4.9972124
  -4.5230603E-03   5.0039463
  -4.4927639E-03   5.0106354
  -4.4627679E-03   5.0172796
  -4.4331322E-03   5.0238805
  -4.4040359E-03   5.0304379
  -4.3750005E-03   5.0369525
  -4.3463851E-03   5.0434251
  -4.3181293E-03   5.0498562
  -4.2903535E-03   5.0562458
  -4.2629978E-03   5.0625949
  -4.2360015E-03   5.0689044
  -4.2092456E-03   5.0751739
  -4.1831485E-03   5.0814042
  -4.1571120E-03   5.0875964
  -4.1314955E-03   5.0937500
  -4.1059991E-03   5.0998664
  -4.0804436E-03   5.1059456
  -4.0555466E-03   5.1119876
  -4.0313089E-03   5.1179938
  -4.0071919E-03   5.1239638
  -3.9831945E-03   5.1298985
  -3.9596767E-03   5.1357985
  -3.9363392E-03   5.1416636
  -3.9131814E-03   5.1474943
  -3.8903831E-03   5.1532917
  -3.8678248E-03   5.1590552
  -3.8455063E-03   5.1647859
  -3.8234277E-03   5.1704841
  -3.8018283E-03   5.1761498
  -3.7802891E-03   5.1817837
  -3.7589299E-03   5.1873860
  -3.7379900E-03   5.1929569
  -3.7171103E-03   5.1984968
  -3.6965301E-03   5.2040067
  -3.6760699E-03   5.2094860
  -3.6560290E-03   5.2149358
  -3.6358689E-03   5.2203560
  -3.6161279E-03   5.2257466
  -3.5967464E-03   5.2311087
  -3.5774249E-03   5.2364421
  -3.5582832E-03   5.2417469
  -3.5393212E-03   5.2470241
  -3.5207188E-03   5.2522736
  -3.5022362E-03   5.2574954
  -3.4839332E-03   5.2626901
  -3.4658699E-03   5.2678580
  -3.4479864E-03   5.2729998
  -3.4301630E-03   5.2781148
  -3.4126390E-03   5.2832036
  -3.3952948E-03   5.2882671
  -3.3780106E-03   5.2933049
  -3.3609660E-03   5.2983174
  -3.3441607E-03   5.3033047
  -3.3274756E-03   5.3082676
  -3.3108504E-03   5.3132062
  -3.2944647E-03   5.3181200
  -3.2782587E-03   5.3230100
  -3.2621126E-03   5.3278761
  -3.2462659E-03   5.3327188
  -3.2305990E-03   5.3375382
  -3.2149919E-03   5.3423343
  -3.1995047E-03   5.3471074
  -3.1842568E-03   5.3518581
  -3.1691887E-03   5.3565865
  -3.1541209E-03   5.3612924
  -3.1393520E-03   5.3659759
  -3.1247032E-03   5.3706379
  -3.1101143E-03   5.3752785
  -3.0955852E-03   5.3798971
  -3.0810565E-03   5.3844953
  -3.0670662E-03   5.3890719
  -3.0528966E-03   5.3936276
  -3.0389663E-03   5.3981628
  -3.0252754E-03   5.4026775
  -3.0116444E-03   5.4071717
  -2.9980734E-03   5.4116459
  -2.9848015E-03   5.4161005
  -2.9714701E-03   5.4205351
  -2.9581387E-03   5.4249501
  -2.9451663E-03   5.4293456
  -2.9321343E-03   5.4337220
  -2.9194013E-03   5.4380794
  -2.9066685E-03   5.4424176
  -2.8940553E-03   5.4467373
  -2.8815619E-03   5.4510384
  -2.8691285E-03   5.4553213
  -2.8568746E-03   5.4595857
  -2.8445609E-03   5.4638319
  -2.8324865E-03   5.4680600
  -2.8205318E-03   5.4722705
  -2.8086968E-03   5.4764633
  -2.7969219E-03   5.4806390
  -2.7852664E-03   5.4847970
  -2.7737308E-03   5.4889379
  -2.7621952E-03   5.4930615
  -2.7508987E-03   5.4971681
  -2.7395426E-03   5.5012584
  -2.7283661E-03   5.5053315
  -2.7171897E-03   5.5093884
  -2.7060730E-03   5.5134287
  -2.6951956E-03   5.5174527
  -2.6843185E-03   5.5214610
  -2.6735608E-03   5.5254531
  -2.6628033E-03   5.5294290
  -2.6523448E-03   5.5333896
  -2.6418862E-03   5.5373344
  -2.6314878E-03   5.5412636
  -2.6211489E-03   5.5451775
  -2.6108702E-03   5.5490761
  -2.6006512E-03   5.5529594
  -2.5904921E-03   5.5568280
  -2.5805123E-03   5.5606818
  -2.5706522E-03   5.5645204
  -2.5607324E-03   5.5683446
  -2.5509321E-03   5.5721540
  -2.5412517E-03   5.5759492
  -2.5315711E-03   5.5797300
  -2.5220104E-03   5.5834961
  -2.5124494E-03   5.5872488
  -2.5030083E-03   5.5909872
  -2.4936269E-03   5.5947113
  -2.4843055E-03   5.5984221
  -2.4751634E-03   5.6021190
  -2.4659017E-03   5.6058021
  -2.4567598E-03   5.6094718
  -2.4477972E-03   5.6131282
  -2.4388942E-03   5.6167712
  -2.4300513E-03   5.6204009
  -2.4212084E-03   5.6240177
  -2.4124850E-03   5.6276212
  -2.4037617E-03   5.6312118
  -2.3951582E-03   5.6347895
  -2.3864948E-03   5.6383548
  -2.3779511E-03   5.6419072
  -2.3695268E-03   5.6454468
  -2.3611025E-03   5.6489744
  -2.3527979E-03   5.6524892
  -2.3445531E-03   5.6559920
  -2.3363086E-03   5.6594820
  -2.3282431E-03   5.6629605
  -2.3201180E-03   5.6664267
  -2.3120528E-03   5.6698809
  -2.3040471E-03   5.6733232
  -2.2961614E-03   5.6767540
  -2.2883352E-03   5.6801724
  -2.2805091E-03   5.6835799
  -2.2727428E-03   5.6869755
  -2.2650363E-03   5.6903596
  -2.2573897E-03   5.6937323
  -2.2496833E-03   5.6970935
  -2.2421563E-03   5.7004437
  -2.2346890E-03   5.7037826
  -2.2271620E-03   5.7071104
  -2.2196949E-03   5.7104268
  -2.2124071E-03   5.7137327
  -2.2049996E-03   5.7170277
  -2.1978314E-03   5.7203116
  -2.1906034E-03   5.7235851
  -2.1834350E-03   5.7268476
  -2.1763267E-03   5.7300997
  -2.1692184E-03   5.7333412
  -2.1621697E-03   5.7365723
  -2.1551808E-03   5.7397928
  -2.1481921E-03   5.7430034
  -2.1413229E-03   5.7462034
  -2.1343939E-03   5.7493930
  -2.1277040E-03   5.7525725
  -2.1208946E-03   5.7557421
  -2.1141451E-03   5.7589016
  -2.1073956E-03   5.7620516
  -2.1008251E-03   5.7651911
  -2.0943743E-03   5.7683210
  -2.0877444E-03   5.7714410
  -2.0812338E-03   5.7745514
  -2.0747234E-03   5.7776523
  -2.0683326E-03   5.7807436
  -2.0620015E-03   5.7838254
  -2.0556105E-03   5.7868972
  -2.0492794E-03   5.7899604
  -2.0430081E-03   5.7930136
